pair_id,format_id,left_content_id,right_content_id,left_views,right_views,label
train_1015,picking-the-answer-i-feel-connected-to,7557436745999076630,7566705023208459531,29793903,2136,1
train_1016,me-reading-back-the-timed-essay,7557910366689299725,7564206627994225942,248451,585,1
train_1017,catfish-grwm,7554150323963596040,7566050416593538335,38672705,890,1
train_1018,my-productivity-when...-vs,7565206885792533782,7567852921493228822,2351359,451,1
train_1019,how-mfs-feel-after,7568582306487667990,7574460574210329878,1390,175172,0
train_1020,quit-that-job,7574281744254242070,7574059877346184466,449611,482,1
train_1021,wear-clothes-inspired-by-movies,7574084897887767816,7574578011463306527,1372,24,1
train_1022,accounting-majors-cheating,7574517287516917014,7572568785920560405,1166,9340,0
train_1023,pov-you-complained-in-front-of-a-stem-major,7569049878689549581,7566862680829513015,8560,559131,0
train_1024,i-just-quit-my-job,7574040880659631391,7574145608810777911,571,93599,0
train_1025,your-sign-to-get-your-fav-teacher,7564620737999392008,7573691844807167253,91937,14122,1
train_1026,trying-to-register-for-college-classes,7564219201070648606,7566654025286864141,689,440852,0
train_1027,how-i-feel-in-ap-calc,7552653353931640077,7543760976034729246,112077,233479,0
train_1028,me-when-i-should've-been-studying,7568070788327197959,7567327121148775698,1069,5118,0
train_1029,u-think-u-can-hurt-me,7574121247060102414,7566818786054065422,187660,3973,1
train_1030,imperative-that-you-skip,7572802229111917854,7571950007989849399,5538,1241438,0
train_1031,when-adam-was-lonely,7572821940914638135,7569629273242225951,470,551399,0
train_1032,you-get-one-food-tub,7573777790441590039,7574547250269998350,6005,1843,1
train_1033,what's-a-certification,7568561414168694029,7572022944319180062,3442,78104,0
train_1034,which-one-is-ai,7569266521751555358,7568397346615135496,22802,2232,1
train_1035,wear-clothes-inspired-by-movies,7574599271614352648,7574248217362042143,528,972,0
train_1036,when-adam-was-lonely,7574079338048539935,7525759496006716703,9561990,371852,1
train_1037,if-you-used-chatgpt,7560483809142050103,7563385732031728926,3130689,1934939,1
train_1038,pro-tip-choose-the-right-answer,7568855016585350430,7568533007787642142,296833,108302,1
train_1039,waiting-to-run-its-chart,7572832801481968951,7532045712192736519,367,2116939,0
train_1040,what-we-look-like-vs-what-we-listen-to,7571576938230287647,7567729742921714956,1249,21591,0
train_1041,living-at-home-while...,7564486439950470413,7540402738568367374,728,545650,0
train_1042,rejected-by-mcdonald's,7572296689600498952,7565364730253020437,555,804,0
train_1043,turning-around-all-the-books,7544707477657423137,7560983076994551061,1033827,921933,1
train_1044,this-year-feel-different,7567499558343757069,7567809335825386765,374,83869,0
train_1045,picking-the-answer-i-feel-connected-to,7572294080118459670,7564382658768194824,1696,333,1
train_1046,of-course-it's-hard,7565277073963633942,7568824497038544129,844342,1193,1
train_1047,how-mfs-react-when,7567601758264888598,7568404912174943509,3028641,199,1
train_1048,top-5-ai-asmr-rank,7574518344036994326,7542271029310262559,790,13348803,0
train_1049,which-one-is-ai,7564055080027147550,7570459306412330262,287302,3465887,0
train_1050,laying-in-bed-scrolling,7568316226863189279,7566481763808202015,24279,1245,1
train_1051,what-do-you-like-about-your-job,7567964995091270919,7572270172547943694,515,114217,0
train_1052,accounting-majors-cheating,7572302997460389151,7574517287516917014,1494,1166,1
train_1053,when-my-mom-takes-my-phone-away,7566429088705973535,7540135840308137230,566,146090,0
train_1054,imagine-looking-at-menu-prices,7558623136296570126,7564509090987183368,68472,5936,1
train_1055,nnn-has-officially-started,7568174639176797471,7570022822559485239,138088,1635410,0
train_1056,november-is-coming-but-we-are-not,7567671655422512405,7567233091203288333,11198,691338,0
train_1057,exam-advice.,7573150696946830613,7571983190689090836,120765,36347,1
train_1058,i-love-gen-z-because-wdym,7556290425003265293,7569118688910069022,203229,5920,1
train_1059,50%-off-at-spirit-halloween,7567969994089172238,7567883162689293575,13955,16844,0
train_1060,dear-unemployed-people,7516618394683198733,7565726729713503543,2123477,7249,1
train_1061,u-think-u-can-hurt-me,7564247706021956895,7565203654785895735,5566,1049,1
train_1062,your-outfit-is-so-minimalistic,7564799424908578070,7567538996654394654,8246,5688,1
train_1063,forget-those-stupid-boys,7571933513096678678,7573430249577352470,1225756,702,1
train_1064,how-corny-i-start-sounding,7540176668405533972,7573574391586426125,5763871,87587,1
train_1065,your-sign-to-get-your-fav-teacher,7568530230227406098,7550265965225954578,27001,13016839,0
train_1066,u-think-u-can-hurt-me,7564247706021956895,7565772728721018126,5566,3893,1
train_1067,your-jupiter-placement-=-your-husband,7562121161983692045,7555820730269568278,185838,612790,0
train_1068,me-laughing-at-tiktok-when,7571606913696206091,7571555290999508238,9195,1117,1
train_1069,"graduated-from-yale,-still-unemployed",7567512474526682399,7567393030236343607,45986,1441,1
train_1070,war-isn't-over,7572367219649219895,7565764146344578317,7476,515,1
train_1071,the-night-before-calc-exam,7571554907602291976,7566009675846618389,73112,32165,1
train_1072,of-course-it's-hard,7564047442879040790,7566474462401498381,415343,327,1
train_1073,reading-with-my-eyes-not-my-head,7573435868061388052,7573384298087173398,5940,7705,0
train_1074,when-you're-so-cooked-during-test,7567414827656727863,7551149805590940959,164426,14793210,0
train_1075,i-got-a-job-offer-but-declined,7566435589436787998,7541098677067156749,50319,1836169,0
train_1076,go-study-forget-about-boys,7571933513096678678,7572328059596999958,1225756,641,1
train_1077,non-violent-ways-of-punish,7573192671724915981,7573427272875609374,214343,10447,1
train_1078,your-sign-to-get-your-fav-teacher,7572331686805916958,7564620737999392008,384222,91937,1
train_1079,when-you're-so-cooked-during-test,7569897365604142366,7573059197810560287,2185,11145,0
train_1080,get-laid-off-with-me,7564816106163064077,7567049794879769887,268684,999138,0
train_1081,november-is-coming-but-we-are-not,7567671655422512405,7566486937800920333,11198,8041072,0
train_1082,war-isn't-over,7566058386052238623,7565607849993178382,6141,7313,0
train_1083,nnn-has-officially-started,7567136447417896206,7566384800844483862,1972724,4057966,0
train_1084,how-i'm-posted-up-while-people-are-partying,7567469662053747990,7565721485436914975,19270,2393979,0
train_1085,wear-clothes-inspired-by-movies,7574084897887767816,7574248217362042143,1372,972,1
train_1086,we-don't-pray-for-love,7573696889195990279,7565451005765225750,809,21945,0
train_1087,when-friends-reach-flow-state,7574630812516175159,7573097894304025886,274,6786678,0
train_1088,ranking-ai-trailers,7571516429153996063,7572995709335506207,978,1589357,0
train_1089,mikirin-apasih,7568776733961358610,7572345155773123848,13797739,319016,1
train_1090,me-after-surviving-one-day,7568211916988927254,7568302853874257166,9315,91,1
train_1091,my-boyfriend-took-these-photos,7572282554124881155,7569015088665971998,382,1243,0
train_1092,too-tired-to-study-but-can't-sleep,7557742370616282375,7558547283680300306,19983586,889616,1
train_1093,accounting-majors-cheating,7572302997460389151,7571811926947155220,1494,201066,0
train_1094,me-when-i-find-the-person,7539668851500371255,7564550617725766925,381035,1256,1
train_1095,how-i-act-right-after-relapsing,7543771790640794902,7566182913385958678,1819732,219648,1
train_1096,your-3rd-all-nighter,7570176277605289234,7570250353287908629,870,41772,0
train_1097,you-get-one-food-tub,7574577497262656823,7566857970865278230,6154,5205085,0
train_1098,i-got-a-job-offer-but-declined,7566705801130265869,7566079478972173598,1547,1746,0
train_1099,picking-the-answer-i-feel-connected-to,7559297889332202774,7561549354134211862,1483228,460413,1
train_1100,how-the-pressure-is-hitting-me,7567873254443027732,7567443660074208534,1045,1747704,0
train_1101,pov-they-lied-about-the-salary,7569090813800533266,7572188583642025238,15568,571113,0
train_1102,i-see-you-getting-a-4.0,7498844118194343173,7498507098448334123,3775458,3101681,1
train_1103,minutes-into-...-i-already-failed,7569359304021593399,7568201215604133151,18483,251315,0
train_1104,why-everyone-deleted-chatgpt,7565666492310752542,7557580879225277718,212226,542000,0
train_1105,do-it-sad-do-it-tired,7567797792572198166,7523616765239151903,8561,1080965,0
train_1106,this-job-market-is-cooked,7574706828685118750,7515905842177264927,1613,902033,0
train_1107,do-it-sad-do-it-tired,7571648848230206740,7564201452701338911,85529,1130,1
train_1108,picking-the-answer-i-feel-connected-to,7559297889332202774,7557436745999076630,1483228,29793903,0
train_1109,dear-unemployed-people,7516618394683198733,7572307674939903287,2123477,273,1
train_1110,minutes-into-nnn-i-already-failed,7567610709975076109,7568092719327890718,441002,501240,0
train_1111,which-one-is-ai,7568397346615135496,7570459306412330262,2232,3465887,0
train_1112,job-search-humiliation-ritual,7563805049340579102,7536728674469547269,27574,2836651,0
train_1113,waiting-to-run-its-chart,7569208914642914563,7531813230365216022,2548618,2991752,0
train_1114,feel-it-to-heal-it,7566730260599803166,7564946843667303736,4173,586,1
train_1115,how-mfs-feel-after,7568518996052446486,7568537517037800760,740,16293,0
train_1116,pressure-of-nnn,7567794979863530765,7567803575624043806,2012421,2021,1
train_1117,most-people-never-learn,7560669120534973704,7564529995373235487,131758,1165,1
train_1118,"graduated-from-yale,-still-unemployed",7567393030236343607,7572583420883176716,1441,950,1
train_1119,trying-to-register-for-college-classes,7572393788715388190,7566654025286864141,1487,440852,0
train_1120,war-isn't-over,7573933744319368478,7572367219649219895,206652,7476,1
train_1121,against-nnn-but-this-year,7568184839652904205,7568589467464764683,3277,2261968,0
train_1122,no-nike-tech-no-coffee,7572717600178720013,7572265143589965087,407298,1034914,0
train_1123,pov-exams-are-in-a-month,7574475866546146572,7574169952412863756,21596,52699,0
train_1124,how-i-look-when,7562316536430497079,7565982285447580942,446354,1504,1
train_1125,forget-those-stupid-boys,7571933513096678678,7570035438354779413,1225756,540,1
train_1126,which-one-is-ai,7569266521751555358,7561123812020899086,22802,20459770,0
train_1127,me-trying-to-understand,7570012571969899806,7570192711437897015,41569,3644,1
train_1128,you-get-one-food-tub,7571553706420882710,7566857970865278230,123,5205085,0
train_1129,the-concept-of-having-to,7573374776572382486,7573856078224477454,4027820,23218,1
train_1130,forget-those-stupid-boys,7572614138099289351,7572328059596999958,539,641,0
train_1131,so-the-class-isn't-free,7565012015299808525,7564245400195026207,0,149447,0
train_1132,trying-to-bond-with-my-teacher,7565606024418233631,7565247280656190751,21303,150311,0
train_1133,too-tired-to-study-but-can't-sleep,7569367746383760651,7557742370616282375,490,19983586,0
train_1134,when-i-walk-into-a-haunted-house,7568244054400486670,7574128359999868182,1529933,20433,1
train_1135,why-didn't-anyone-show-me,7564711052844322062,7566203466268282143,12888,197668,0
train_1136,the-night-before-calc-exam,7571554907602291976,7568570319426882823,73112,1382,1
train_1137,same-subject-btw,7569711547002391830,7566386702315474198,878651,704368,1
train_1138,minutes-into-...-i-already-failed,7569359304021593399,7568092719327890718,18483,501240,0
train_1139,essay-to-submit-in-5-mins,7572312807090212151,7568610054379670797,1174,3816,0
train_1140,the-only-problems-i-want,7565889439969479954,7572557695392451848,1348,903,1
train_1141,we're-leaving-you-behind,7572635259037125906,7561428532610518328,187384,588031,0
train_1142,why-are-you-not-studying,7566323633413459222,7567087495402360085,6269,9163,0
train_1143,study-till-the-ice-melts,7541424448654642454,7566586754149420309,8664958,5581,1
train_1144,which-one-is-ai,7569266521751555358,7557075731038178574,22802,13880231,0
train_1145,do-it-sad-do-it-tired,7569263361255345431,7564201452701338911,2950052,1130,1
train_1146,pressure-of-nnn,7567127423754472718,7567443660074208534,2858659,1747704,1
train_1147,pov-you-complained-in-front-of-a-stem-major,7569049878689549581,7216487944956169515,8560,5501057,0
train_1148,how-corny-i-start-sounding,7563120122408455479,7573574391586426125,2447665,87587,1
train_1149,war-is-over,7568368663598763319,7565117021352938774,226768,262300,0
train_1150,pov-exams-are-in-a-month,7574475866546146572,7565309853426584862,21596,112,1
train_1151,why-didn't-anyone-show-me,7566075911699827981,7564364339323391262,12554834,218057,1
train_1152,cold-calling-a-hiring-manager,7570778794319990047,7570480615271746829,969,35662,0
train_1153,the-concept-of-having-to,7572711265127222558,7571948341475560726,4420107,2585829,1
train_1154,study-till-the-ice-melts,7574258897473654037,7573178523586743573,605071,1319,1
train_1155,wear-clothes-inspired-by-movies,7573349383178063126,7574599271614352648,55871,528,1
train_1156,pov-you-complained-in-front-of-a-stem-major,7564875904770493718,7564962859709517086,3165,13174,0
train_1157,oh-you-don't-wanna-study,7556835511722118455,7519816482289880328,72244,4337221,0
train_1158,snacks-reacting-to-their-taste,7572604425596849430,7572740676442410262,1304,14679,0
train_1159,changed-my-entire-brain-chemistry,7571871823546109215,7573387556511943950,378246,31814,1
train_1160,non-violent-ways-of-punish,7565624866917944606,7574958277881105719,7330,822,1
train_1161,if-you-used-chatgpt,7569739466433170709,7574620354270743815,182524,1197,1
train_1162,me-when-i-should've-been-studying,7568070788327197959,7573632083902352662,1069,13183,0
train_1163,trying-to-get-accepted,7574609298060299528,7570868342110588174,47482,4109394,0
train_1164,oh-you-don't-wanna-study,7519816482289880328,7559466327727951118,4337221,2086374,1
train_1165,what-we-look-like-vs-what-we-listen-to,7573718964656770326,7567729742921714956,388242,21591,1
train_1166,november-is-coming-but-we-are-not,7567148840693042434,7567233091203288333,405934,691338,0
train_1167,do-it-sad-do-it-tired,7564113510016224543,7567797792572198166,5804,8561,0
train_1168,thought-you-failed-but-realise,7567736824282615062,7570584573155773709,348879,9214,1
train_1169,picking-the-answer-i-feel-connected-to,7572294080118459670,7566705023208459531,1696,2136,0
train_1170,my-productivity-when...-vs,7565206885792533782,7513284435630902550,2351359,2839580,0
train_1171,why-everyone-deleted-chatgpt,7565283907558575390,7565666492310752542,347647,212226,1
train_1172,interviews-are-not-real-anymore,7568481125950049567,7567327777255476500,1275468,1904,1
train_1173,how-corny-i-start-sounding,7567122319982808351,7569688050687544607,7155,322808,0
train_1174,your-3rd-all-nighter,7558236963841543446,7570250353287908629,12627891,41772,1
train_1175,i-got-a-job-offer-but-declined,7566435589436787998,7566079478972173598,50319,1746,1
train_1176,i-love-gen-z-because-wdym,7572066309408673045,7564152732140047629,6002,6580,0
train_1177,after-applying-to-200+-jobs,7564456509019622670,7564954053633969430,924,8497,0
train_1178,which-one-is-ai,7555139430491737366,7552902883319074070,9446875,11383016,0
train_1179,trying-to-bond-with-my-teacher,7565606024418233631,7564200826198101303,21303,29380,0
train_1180,how-i-feel-in-ap-calc,7552653353931640077,7564860285605924151,112077,11822500,0
train_1181,when-my-mom-takes-my-phone-away,7562717918409067789,7571612306128293142,275491,218,1
train_1182,"to-all-the-05,-06,-07-babies",7564854513782246686,7565010159001505038,805,581,1
train_1183,u-think-u-can-hurt-me,7564092366961855766,7565772728721018126,729,3893,0
train_1184,what's-ur-sat,7557537184887196935,7555586884521544978,3762635,619956,1
train_1185,how-corny-i-start-sounding,7564154560973901111,7540176668405533972,21219,5763871,0
train_1186,against-nnn-but-this-year,7567153801749105942,7568589467464764683,216123,2261968,0
train_1187,how-corny-i-start-sounding,7540176668405533972,7572721896714669342,5763871,4518,1
train_1188,me-laughing-at-tiktok-when,7571991288296295694,7571555290999508238,629,1117,0
train_1189,it's-still-october-32nd,7569772135284067639,7568552620978130190,4660,128076,0
train_1190,50%-off-at-spirit-halloween,7567516341666630925,7566347475020221751,2328234,29865,1
train_1191,wear-clothes-inspired-by-movies,7573357149590539542,7574248217362042143,4695719,972,1
train_1192,non-violent-ways-of-punish,7541816056814243102,7565624866917944606,16049644,7330,1
train_1193,wear-clothes-inspired-by-movies,7574578011463306527,7574599271614352648,24,528,0
train_1194,u-think-u-can-hurt-me,7565693546624240927,7565772728721018126,5718,3893,1
train_1195,help-me-pick-an-outfit,7571778634705423629,7573491957184466206,1627,6342,0
train_1196,of-course-it's-hard,7564047442879040790,7568824497038544129,415343,1193,1
train_1197,your-.edu-email-is-a-goldmine,7574000638837755158,7571668012575526175,315,387312,0
train_1198,go-study-forget-about-boys,7572172678518377740,7573430249577352470,10426,702,1
train_1199,if-you-used-chatgpt,7567545051769785614,7560483809142050103,2878,3130689,0
train_1200,i'm-at-a-stage-in-my-life,7570342215495503115,7569651555067104529,25385,91104,0
train_1201,quit-that-job,7573753080668278047,7574059877346184466,4535375,482,1
train_1202,waiting-to-run-its-chart,7564997322837511444,7531813230365216022,2541,2991752,0
train_1203,non-violent-ways-of-punish,7573476769135676727,7565624866917944606,3930,7330,0
train_1204,how-corny-i-start-sounding,7564154560973901111,7573574391586426125,21219,87587,0
train_1205,imperative-that-you-skip,7563864430123945271,7572763613853764919,3201422,2207505,1
train_1206,us-reconnecting-with-nature,7574524925143289120,7559126088392510742,765,285013,0
train_1207,crush-sorry-hanggang-kaibigan,7566603998434807048,7570116374937210120,184,162,1
train_1208,minutes-into-nnn-i-already-failed,7567704524752702742,7568092719327890718,801667,501240,1
train_1209,your-.edu-email-is-a-goldmine,7572408940160355598,7574103774877322509,68175,1055,1
train_1210,how-it-feels-being-in-ap,7564907825520971063,7566047226573671694,78400,1445,1
train_1211,walked-into-a-haunted-house-but,7566443980368514317,7566101484950097183,758569,1602597,0
train_1212,waiting-to-run-its-chart,7572832801481968951,7564997322837511444,367,2541,0
train_1213,you-don't-wanna-study,7562628310375714056,7570937430031748364,4824267,13550,1
train_1214,me-reading-back-the-timed-essay,7564118938796264717,7557502435460189462,1395,1391380,0
train_1215,help-me-pick-an-outfit,7571595959633825054,7574868687421721886,57477,984382,0
train_1216,no-nike-tech-no-coffee,7571450163189779743,7572717600178720013,329300,407298,0
train_1217,minutes-into-...-i-already-failed,7568711356938013983,7568092719327890718,312483,501240,0
train_1218,7-days-of-extreme-luckiness,7572539033163795714,7557891889689611550,58228,3574029,0
train_1219,help-me-pick-an-outfit,7573491957184466206,7574868687421721886,6342,984382,0
train_1220,ranking-ai-trailers,7566258269820325142,7567511933667003670,744588,3597,1
train_1221,you-get-one-food-tub,7568921833005747469,7566857970865278230,6010,5205085,0
train_1222,i-just-quit-my-job,7570583296439061773,7574145608810777911,4428,93599,0
train_1223,imperative-that-you-skip,7571810445514837279,7571950007989849399,79067,1241438,0
train_1224,this-year-feel-different,7567188338684251423,7567524418323320077,888190,1132,1
train_1225,this-job-market-is-cooked,7568484334227770679,7547879658440674568,31642,2551261,0
train_1226,interviews-are-not-real-anymore,7565842965571161374,7567327777255476500,17915916,1904,1
train_1227,me-reading-back-the-timed-essay,7569672629037042957,7569336381739158839,32233,5886,1
train_1228,essay-to-submit-in-5-mins,7501420439059582238,7565026556490353951,4268691,7402,1
train_1229,minutes-into-...-i-already-failed,7568092719327890718,7567823606256766230,501240,37690,1
train_1230,i-love-gen-z-because-wdym,7572066309408673045,7572241667713944845,6002,1125,1
train_1231,ranking-the-best-sora-ai-moments,7568565803147201814,7570006163996249367,484,328910,0
train_1232,"santa-baby,-slip-all-a's",7572241317980343560,7569650544369749270,365131,1036744,0
train_1233,do-u-wanna-skip-class-today,7559446398618340663,7567502424764730680,2495404,160,1
train_1234,crush-sorry-hanggang-kaibigan,7566483870485449991,7566603998434807048,2364456,184,1
train_1235,your-outfit-is-so-minimalistic,7573693914423594263,7567538996654394654,28074,5688,1
train_1236,laying-in-bed-scrolling,7567194605347769613,7566852957464153364,1461,4816,0
train_1237,pressure-nnn-is-hitting-me,7567127423754472718,7567443660074208534,2858659,1747704,1
train_1238,get-laid-off-with-me,7564816106163064077,7564408783502445838,268684,1240816,0
train_1239,worst-high-schools-in-[location],7570540615750929719,7570146158564216071,30768,16419,1
train_1240,war-is-over,7565117021352938774,7564123982744603912,262300,560,1
train_1241,the-only-problems-i-want,7517372029658500365,7572296405264616722,22749897,229739,1
train_1242,pov-exams-are-in-a-month,7508649118181477639,7574475866546146572,910834,21596,1
train_1243,us-reconnecting-with-nature,7570787307473702174,7566280542082125074,16868,3402,1
train_1244,us-reconnecting-with-nature,7559126088392510742,7574360034981711126,285013,866,1
train_1245,u-think-u-can-hurt-me,7574121247060102414,7565772728721018126,187660,3893,1
train_1246,do-it-sad-do-it-tired,7569263361255345431,7564113510016224543,2950052,5804,1
train_1247,war-is-over,7568368663598763319,7565364679803931934,226768,7715,1
train_1248,seeing-if-my-janitor-cleans,7564132390914805023,7568978303193746718,1154392,18753,1
train_1249,steady-callin'-my-phone,7569756740774923533,7517595397481614614,68385,916081,0
train_1250,war-isn't-over,7566058386052238623,7572367219649219895,6141,7476,0
train_1251,essay-to-submit-in-5-mins,7501420439059582238,7553364912773385502,4268691,766264,1
train_1252,which-one-is-ai,7568397346615135496,7552902883319074070,2232,11383016,0
train_1253,picking-the-answer-i-feel-connected-to,7557436745999076630,7567472927298325815,29793903,5256099,1
train_1254,imagine-looking-at-menu-prices,7574358295889054998,7564509090987183368,370,5936,0
train_1255,speak-during-a-socratic-seminar,7572744448459722039,7564152271651523854,261697,4561,1
train_1256,non-violent-ways-of-punish,7573476769135676727,7574958277881105719,3930,822,1
train_1257,against-nnn-but-this-year,7567188338684251423,7568184839652904205,888190,3277,1
train_1258,imperative-that-you-skip,7574124589177965826,7571950007989849399,200701,1241438,0
train_1259,worst-high-schools-in-[location],7572342801900375310,7570146158564216071,122002,16419,1
train_1260,u-think-u-can-hurt-me,7565693546624240927,7565203654785895735,5718,1049,1
train_1261,your-sign-to-get-your-fav-teacher,7568530230227406098,7566969140188040451,27001,178189,0
train_1262,pov-they-lied-about-the-salary,7572188583642025238,7541098677067156749,571113,1836169,0
train_1263,how-mfs-react-when,7574465208270212359,7572984353811205407,1263,1372,0
train_1264,me-reading-back-the-timed-essay,7571576234245737742,7569336381739158839,5306,5886,0
train_1265,i-hate-conflict-so-much,7571483163311082783,7571017183787076895,6411,7196,0
train_1266,explaining-for-the-10th-time,7572337243394772238,7565567273369423126,2977595,1264,1
train_1267,study-till-the-ice-melts,7571804073612070151,7540481368430595383,1617997,17500343,0
train_1268,applying-to-jobs-in-2015,7573748175484341534,7572206194824170807,1392,10579,0
train_1269,"to-all-the-05,-06,-07-babies",7513060408241016095,7543520358595300622,880200,281262,1
train_1270,the-only-problems-i-want,7572752220240891149,7518599310339017991,20246,4868232,0
train_1271,i-just-quit-my-job,7570822764131650847,7574040880659631391,2613,571,1
train_1272,this-job-market-is-cooked,7547879658440674568,7574650886333402382,2551261,831,1
train_1273,mikirin-apasih,7568776733961358610,7566880496668445960,13797739,2444812,1
train_1274,your-3rd-all-nighter,7570176277605289234,7563802536797375775,870,91,1
train_1275,when-you're-so-cooked-during-test,7573059197810560287,7515549359870577976,11145,1511279,0
train_1276,i-got-a-job-offer-but-declined,7565954496057117966,7564881348729654546,4359,344614,0
train_1277,seeing-if-my-janitor-cleans,7573691109226990862,7566036115933678868,96471,1454739,0
train_1278,why-didn't-anyone-show-me,7564364339323391262,7566203466268282143,218057,197668,1
train_1279,job-search-humiliation-ritual,7567591000160357662,7569706327585443102,3416,2927,1
train_1280,"monday,-we-start-off-tame",7574512552663584021,7538827072404229398,347,862155,0
train_1281,what-do-you-like-about-your-job,7532642256981871902,7567964995091270919,614043,515,1
train_1282,picking-the-answer-i-feel-connected-to,7539485609081982216,7551172424960576790,12597406,9246331,1
train_1283,information-slowly-disappearing,7574072160923176248,7574479821724470550,2914,133722,0
train_1284,i-love-gen-z-because-wdym,7556290425003265293,7542570850684538132,203229,1626169,0
train_1285,my-manager-told-me-to-help,7574500721601563935,7564955176562429206,4271,3407882,0
train_1286,stop-halfway-through-job-application,7564093456214347011,7545184315475299598,949406,509954,1
train_1287,too-tired-to-study-but-can't-sleep,7420507454074604832,7557742370616282375,8329278,19983586,0
train_1288,too-tired-to-study-but-can't-sleep,7420507454074604832,7564961608447872287,8329278,9596,1
train_1289,of-course-it's-hard,7574818110591503638,7573327993876008212,997,644,1
train_1290,the-type-of-beauty-i-wanna-have,7567010322876255521,7573807978017557767,752,1071,0
train_1291,ranking-the-best-sora-ai-moments,7563741436269579534,7573408928147574038,791827,17080,1
train_1292,highschool-vs-college,7572258395961543966,7574230460507737375,8275,72725,0
train_1293,imperative-that-you-skip,7563864430123945271,7571950007989849399,3201422,1241438,1
train_1294,i-love-gen-z-because-wdym,7569118688910069022,7572241667713944845,5920,1125,1
train_1295,you-get-one-food-tub,7572377081078680845,7566857970865278230,4639,5205085,0
train_1296,if-you-used-chatgpt,7562245244620786955,7574620354270743815,387419,1197,1
train_1297,pressure-of-nnn,7567127423754472718,7567803575624043806,2858659,2021,1
train_1298,forget-those-stupid-boys,7573183940262153479,7572614138099289351,747,539,1
train_1299,why-everyone-deleted-x,7563764075616947486,7572347802047548694,1508,919,1
train_1300,at-the-pregame-then-i-get,7572338646540487991,7567515467682745630,159155,52985,1
train_1301,dear-unemployed-people,7568964979907480854,7572553671087541522,447234,1614,1
train_1302,which-one-is-ai,7564431051196484895,7522197430197046550,213288,26766484,0
train_1303,how-i-act-right-after-relapsing,7566115625525841166,7568847235279031572,14113,4895,1
train_1304,do-it-sad-do-it-tired,7558524174835125526,7573341223302286614,141524,360,1
train_1305,minimum-wage-jobs-acting-important,7568926519939058966,7573139526542036237,454038,16575,1
train_1306,imperative-that-you-skip,7574124589177965826,7572763613853764919,200701,2207505,0
train_1307,when-you're-so-cooked-during-test,7564419168729058615,7573059197810560287,121168,11145,1
train_1308,non-violent-ways-of-punish,7564912167800016141,7565624866917944606,53840,7330,1
train_1309,how-mfs-feel-after,7568537517037800760,7572758364430601494,16293,1847,1
train_1310,non-violent-ways-of-punish,7573427272875609374,7574958277881105719,10447,822,1
train_1311,how-mfs-feel-after,7572085287573097750,7573725838286277910,100320,4340,1
train_1312,i-love-gen-z-because-wdym,7574239744096324884,7568073313239534870,4345,89275,0
train_1313,pov-they-lied-about-the-salary,7573834276886613278,7569090813800533266,34026,15568,1
train_1314,i-got-a-job-offer-but-declined,7566435589436787998,7566705801130265869,50319,1547,1
train_1315,how-corny-i-start-sounding,7566105448231800094,7567122319982808351,214236,7155,1
train_1316,thought-you-failed-but-realise,7568667824709766430,7568500883512757525,506150,587,1
train_1317,your-sign-to-get-your-fav-teacher,7564620737999392008,7550265965225954578,91937,13016839,0
train_1318,you-get-one-food-tub,7568921833005747469,7573777790441590039,6010,6005,1
train_1319,pro-tip-choose-the-right-answer,7571650602745302279,7570544629234388231,493,5069951,0
train_1320,war-isn't-over,7573933744319368478,7564123982744603912,206652,560,1
train_1321,why-are-you-wearing-a-girl's-purse,7572742748399275294,7558164339207834894,19616,11134608,0
train_1322,me-cuz-i-started-working-at-14,7526332154318540040,7564897456702442760,149251,176,1
train_1323,how-mfs-feel-after,7568518996052446486,7568582306487667990,740,1390,0
train_1324,what-do-you-like-about-your-job,7564917308930411789,7574174605993118994,4111669,230,1
train_1325,why-are-you-wearing-a-girl's-purse,7563030933125811487,7555171838456827167,6021150,12229204,0
train_1326,when-friends-reach-flow-state,7573769442367147295,7572732752710192391,606,465092,0
train_1327,us-reconnecting-with-nature,7567764437646740756,7559126088392510742,5700,285013,0
train_1328,after-applying-to-200+-jobs,7566428119448571191,7564456509019622670,96724,924,1
train_1329,your-3rd-all-nighter,7558236963841543446,7564276679628082462,12627891,6028,1
train_1330,your-outfit-is-so-minimalistic,7574217261817384223,7573693914423594263,24111,28074,0
train_1331,us-reconnecting-with-nature,7570787307473702174,7568668460775951623,16868,35082,0
train_1332,after-years-of-losing-nnn,7568283438344654111,7567794979863530765,89056,2012421,0
train_1333,feel-it-to-heal-it,7566730260599803166,7566372956163624199,4173,397,1
train_1334,trying-to-register-for-college-classes,7572393788715388190,7564219201070648606,1487,689,1
train_1335,minutes-into-...-i-already-failed,7567610709975076109,7567827412612861206,441002,6890010,0
train_1336,of-course-it's-hard,7544361309798665493,7565277073963633942,2198926,844342,1
train_1337,chatgpt-invisible-watermarks,7572737810373807390,7573111774971546894,8510,5540,1
train_1338,your-3rd-all-nighter,7558236963841543446,7563802536797375775,12627891,91,1
train_1339,looking-unbothered-while-thinking,7571641320599522574,7563790155987881229,1544,817,1
train_1340,college-is-easier-than-highschool,7564320614782143775,7568277762973207828,3420,1633,1
train_1341,pressure-of-nnn,7568598577094610231,7567761566204988694,4377,1001,1
train_1342,stop-halfway-through-job-application,7569382032791440662,7563704441971412255,401,1358,0
